smiles_b,count,fraction,mean_target_enrichment,max_target_enrichment,mean_seq_target_sum
COC1=CC(C=O)=C(O)C=C1,1,0.001,0.47244168066711034,0.47244168066711034,17.0
OC(=O)CCC1=C(Cl)C=CC=C1Cl,1,0.001,0.5696264373840851,0.5696264373840851,9.0
CCC(CC)C(O)=O,1,0.001,1.6760228071622743,1.6760228071622743,32.0
CC(C)(C)OC(=O)NCC(C(O)=O)C1=CC=CC=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(=O)COC1=C(Cl)C=CC=C1,1,0.001,1.2999580918222984,1.2999580918222984,10.0
COC1=C(OCC2=CC=CC=C2)C=C(C=O)C=C1,1,0.001,0.6263247789313159,0.6263247789313159,11.0
CC1=C(\\C=C\\C(O)=O)C=CC=C1,1,0.001,0.5051226099819728,0.5051226099819728,7.0
OC(=O)C1CC(O)(C1)C(F)(F)F,1,0.001,0.2954461882485421,0.2954461882485421,4.0
ClC1=NC(Cl)=C(C=O)C=C1,1,0.001,0.2913837581132128,0.2913837581132128,5.0
FC1=CC=C(C=O)C=C1C#N,1,0.001,0.39519655135713944,0.39519655135713944,6.0
CC(C)(C)OC(=O)NC1(CCOCC1)C(O)=O,1,0.001,1.3737293899225669,1.3737293899225669,14.0
O=CCC1=CC=CC=C1,1,0.001,0.9362822016037138,0.9362822016037138,8.0
FC(F)(F)OC1=CC=CC(C=O)=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(=O)C1=CC2=C(C=C1)C=C(O)C=C2,1,0.001,0.4401028578767641,0.4401028578767641,5.0
OC(=O)C1=CC=C(Br)C=C1,1,0.001,0.32100780130059087,0.32100780130059087,7.0
CC1=CC=C(C=O)C=C1Cl,1,0.001,0.5051226099819728,0.5051226099819728,7.0
OC(=O)\\C=C\\C1=C(C=CC=C1)C(F)(F)F,1,0.001,0.3895480581247732,0.3895480581247732,7.0
O=CCCC1=CC=CC=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
COC1=CC=C(C=O)C=C1C,1,0.001,0.5051226099819728,0.5051226099819728,7.0
IC1=C(C=O)C=CC=C1,1,0.001,0.2913837581132128,0.2913837581132128,5.0
OC(=O)CCCC1=CC=CS1,1,0.001,0.2913837581132128,0.2913837581132128,5.0
OC(=O)CC1=CC(Cl)=CC=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(=O)C1=CC2=C(O1)C=NC=C2,1,0.001,0.4401028578767641,0.4401028578767641,5.0
OC(=O)CC1=CC=C2C=CC=CC2=C1,1,0.001,0.6198946943311969,0.6198946943311969,8.0
CS(=O)(=O)NCC(O)=O,1,0.001,0.3895480581247732,0.3895480581247732,7.0
COC(=O)C1=CC=CC(C=O)=C1,1,0.001,0.3047736254852561,0.3047736254852561,6.0
O=CC1=CC(OCC2=CC=CC=C2)=CC=C1,1,0.001,0.4682270347030328,0.4682270347030328,10.0
CC1=CC=CC(F)=C1C(O)=O,1,0.001,0.5969005712656835,0.5969005712656835,6.0
COC1=CC=C(F)C=C1C=O,1,0.001,1.4885713766311754,1.4885713766311754,11.0
FC1=CC=CC(=C1C=O)C(F)(F)F,1,0.001,0.2954461882485421,0.2954461882485421,4.0
[K+].OC([O-])=O,1,0.001,0.9575823709378385,0.9575823709378385,15.0
OC(=O)C1CCCCC1,1,0.001,1.0416294891845994,1.0416294891845994,18.0
CC(C)(C)OC(=O)N1CCN(CC(O)=O)CC1,1,0.001,0.7629316941710343,0.7629316941710343,7.0
OC(=O)CC1=CC=C2OCOC2=C1,1,0.001,0.4401028578767641,0.4401028578767641,5.0
CC(=O)C1=CC=C(C=C1)C(O)=O,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(=O)CC1=C(Cl)C=CC=C1Cl,1,0.001,0.39519655135713944,0.39519655135713944,6.0
OC(=O)C1=CC(OC2=CC=CC=C2)=CC=C1,1,0.001,0.5051226099819728,0.5051226099819728,7.0
CCCCC(C)C(O)=O,1,0.001,1.0431273647907848,1.0431273647907848,16.0
CC1=NC=C(N=C1)C(O)=O,1,0.001,0.2954461882485421,0.2954461882485421,4.0
CC(=O)NC1=CC=C(C(O)=O)C(C)=C1,1,0.001,0.5969005712656835,0.5969005712656835,6.0
C[C@H]1C[C@H]1C(O)=O,1,0.001,0.5969005712656835,0.5969005712656835,6.0
COC1=CC=C(C=C1[N+]([O-])=O)C(O)=O,1,0.001,0.4401028578767641,0.4401028578767641,5.0
OC(=O)C1CC(F)(F)C1,1,0.001,0.5969005712656835,0.5969005712656835,6.0
OC(=O)C1=NOC(=C1)C1=CC=CS1,1,0.001,0.5969005712656835,0.5969005712656835,6.0
OC(=O)C1=CC=CC2=C1CCCC2,1,0.001,0.4401028578767641,0.4401028578767641,5.0
CC(C)(C)OC(=O)N[C@@H](CC1=CC=CC=C1)C=O,1,0.001,0.4401028578767641,0.4401028578767641,5.0
OC(=O)CCS(=O)(=O)C1=CC=CC=C1,1,0.001,0.32100780130059087,0.32100780130059087,7.0
COC1=CC(OC)=C(C=O)C=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
FC1=C(C=O)C(F)=C(F)C(Br)=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
COC1=C(C)C=C(C(O)=O)C(C)=C1,1,0.001,0.7072410154671339,0.7072410154671339,12.0
OC(=O)C(CC1=CC=CC=C1)C1=CC=CC=C1,1,0.001,0.3939460022830123,0.3939460022830123,8.0
OCC1=CC=C(O1)C=O,1,0.001,0.3047736254852561,0.3047736254852561,6.0
OC(=O)C1=CC(Cl)=CC=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
CCC1=CC=C(C=C1)C(O)=O,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(=O)C1CCOC1,1,0.001,0.4401028578767641,0.4401028578767641,5.0
FC1=CC(=CC=C1C=O)C#N,1,0.001,0.7386282302401335,0.7386282302401335,9.0
OC(=O)C1=C(F)C=CC(Br)=C1,1,0.001,1.3737293899225669,1.3737293899225669,14.0
FC(F)(F)C1=CC=C(C=O)C=C1,1,0.001,0.9362822016037138,0.9362822016037138,8.0
OC(=O)CCCCC#C,1,0.001,0.39519655135713944,0.39519655135713944,6.0
CC(C)(C)OC(=O)N1[C@@H](CC[C@@H]1C1=CC=CC=C1)C(O)=O,1,0.001,0.3895480581247732,0.3895480581247732,7.0
CC(=O)CCC(O)=O,1,0.001,0.2954461882485421,0.2954461882485421,4.0
CC(=O)O[C@H](C(O)=O)C1=CC=CC=C1,1,0.001,0.5969005712656835,0.5969005712656835,6.0
CC[C@@H](C(O)=O)C1=CC=CC=C1,1,0.001,2.0748659237874336,2.0748659237874336,14.0
CC(C)CC(O)=O,1,0.001,0.46940172441774847,0.46940172441774847,9.0
CC1=CC=C(CCC(O)=O)C=C1,1,0.001,0.5969005712656835,0.5969005712656835,6.0
OC1=C(C=CC=C1C=O)[N+]([O-])=O,1,0.001,0.32100780130059087,0.32100780130059087,7.0
OC(=O)C1=CC=NN1C1=CC=CC=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(=O)[C@H]1CCOC1,1,0.001,1.2423538272856616,1.2423538272856616,13.0
COC(=O)c1ccc(cn1)C(O)=O,1,0.001,0.47805972183107326,0.47805972183107326,8.0
CC1=CC(C)=C(CC(O)=O)C(C)=C1,1,0.001,0.3047736254852561,0.3047736254852561,6.0
COC1=C(F)C(=CC=C1)C(O)=O,1,0.001,1.2999580918222984,1.2999580918222984,10.0
OC(=O)CC1=C(F)C=CC=C1F,1,0.001,0.2913837581132128,0.2913837581132128,5.0
OC(=O)C1(CC1)C1=CC=C(F)C=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
CN(C)CC(O)=O,1,0.001,0.4401028578767641,0.4401028578767641,5.0
CC(OC1=CC=CC=C1)C(O)=O,1,0.001,3.9284596618083523,3.9284596618083523,32.0
CC(C(O)=O)C1=CC=CC=C1,1,0.001,0.47993540154028475,0.47993540154028475,13.0
OC(=O)C#CC1CC1,1,0.001,0.47805972183107326,0.47805972183107326,8.0
FC(F)(F)C1=CC=CC(C=O)=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
CC1=CC=C(C=O)C=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(=O)C1=CC(F)=C(F)C(F)=C1F,1,0.001,0.2954461882485421,0.2954461882485421,4.0
COC1=C(O)C=CC(C=O)=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
CC(C)(C)OC(=O)N[C@@H](CC1=C(F)C=CC=C1)C(O)=O,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(=O)CC1=C2C=CC=CC2=CC=C1,1,0.001,0.39519655135713944,0.39519655135713944,6.0
CN(C)C1=CC=C(CC(O)=O)C=C1,1,0.001,2.0748659237874336,2.0748659237874336,14.0
CCCCC(CC)C(O)=O,1,0.001,0.2913837581132128,0.2913837581132128,5.0
C\\C(=C/C1=CC=CC=C1)C(O)=O,1,0.001,0.39519655135713944,0.39519655135713944,6.0
CCCC(C)C(O)=O,1,0.001,1.2999580918222984,1.2999580918222984,10.0
OC(=O)c1ccc2[nH]ncc2c1,1,0.001,1.3462054871761537,1.3462054871761537,22.0
CC(C)CCC(O)=O,1,0.001,0.39519655135713944,0.39519655135713944,6.0
NS(=O)(=O)c1ccc(cc1Cl)C(O)=O,1,0.001,0.6263247789313159,0.6263247789313159,11.0
CC1=C(Cl)C=C(C=C1)C(O)=O,1,0.001,0.5696264373840851,0.5696264373840851,9.0
OCC(C(O)=O)C1=CC=CC=C1,1,0.001,0.4401028578767641,0.4401028578767641,5.0
OC(=O)C1=CC(=C(O)C=C1)[N+]([O-])=O,1,0.001,0.5361629471045315,0.5361629471045315,11.0
CC1=C(C=CC=N1)C(O)=O,1,0.001,0.4401028578767641,0.4401028578767641,5.0
NS(=O)(=O)C1=CC=CC(=C1)C(O)=O,1,0.001,0.7629316941710343,0.7629316941710343,7.0
CC1=CC=C(CCCC(O)=O)C=C1,1,0.001,0.3047736254852561,0.3047736254852561,6.0
CC1=C(C=CC=C1O)C(O)=O,1,0.001,0.3807310522857593,0.3807310522857593,11.0
OC(=O)C1CCN(CC1)C(=O)OCC1c2ccccc2-c2ccccc12,1,0.001,0.4401028578767641,0.4401028578767641,5.0
COC1=C(C)C=C(CC(O)=O)C=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(=O)C1=CC2=C(N1)C=CC(F)=C2,1,0.001,0.2913837581132128,0.2913837581132128,5.0
CC(C)CCCC(O)=O,1,0.001,3.0483040682785503,3.0483040682785503,26.0
OC(=O)C1=CC=C(OC(F)(F)F)C=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(C(O)=O)C1=CC=C(F)C=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
CC1=CC(=C(C=C1)C(O)=O)C(F)(F)F,1,0.001,0.2913837581132128,0.2913837581132128,5.0
OC(=O)C1=CC=CC2=C1N=CN2,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(=O)C1=CC(I)=CC=C1Cl,1,0.001,0.3895480581247732,0.3895480581247732,7.0
CC(C)(Br)C(O)=O,1,0.001,0.4401028578767641,0.4401028578767641,5.0
CCC1=C(C=CC=C1)C(O)=O,1,0.001,0.39519655135713944,0.39519655135713944,6.0
CC(NC(=O)OC(C)(C)C)C(O)=O,1,0.001,0.2913837581132128,0.2913837581132128,5.0
O=CC1CC1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(=O)C1=C(F)C(F)=CC=C1,1,0.001,0.9362822016037138,0.9362822016037138,8.0
OCC1=CC=C(C=C1)C(O)=O,1,0.001,0.2954461882485421,0.2954461882485421,4.0
CCC(C)C=O,1,0.001,1.1156160423699293,1.1156160423699293,9.0
Cc1nc2ccc(cc2o1)C(O)=O,1,0.001,0.4401028578767641,0.4401028578767641,5.0
CC1=CC(C(O)=O)=C(C=C1)[N+]([O-])=O,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(=O)C1=CC=C(Cl)C(=C1)C(F)(F)F,1,0.001,0.3939460022830123,0.3939460022830123,8.0
CC(=O)C1=CC=C(C=O)C=C1,1,0.001,0.7473381834482723,0.7473381834482723,14.0
CC(C)(C)OC(=O)N1CCC2(CC2C(O)=O)CC1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
BrC1=C(C=O)C2=C(OCO2)C=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
CCOC1=C(C=O)C=CC=C1,1,0.001,0.47479516388106097,0.47479516388106097,12.0
OC(=O)C1=CC=CC(=C1)[N+]([O-])=O,1,0.001,0.32100780130059087,0.32100780130059087,7.0
OC(=O)c1cccc2[nH]ncc12,1,0.001,0.2913837581132128,0.2913837581132128,5.0
COCCOCC(O)=O,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(=O)CC1=CC=CC(OC(F)(F)F)=C1,1,0.001,0.6198946943311969,0.6198946943311969,8.0
COC1=C(Cl)C=CC=C1C=O,1,0.001,0.3047736254852561,0.3047736254852561,6.0
NC(=O)CCC(O)=O,1,0.001,0.39519655135713944,0.39519655135713944,6.0
OC(=O)\\C=C\\C1=CC(Cl)=C(Cl)C=C1,1,0.001,0.4401028578767641,0.4401028578767641,5.0
FC(F)(F)C1=CC=CC(C=O)=C1Cl,1,0.001,0.46940172441774847,0.46940172441774847,9.0
ClC1=C(C=O)C=CN=C1,1,0.001,0.6637503123568462,0.6637503123568462,10.0
CN(CC=O)C(=O)OC(C)(C)C,1,0.001,0.39519655135713944,0.39519655135713944,6.0
COC1=CC(CCC(O)=O)=CC(OC)=C1OC,1,0.001,0.8929652169692355,0.8929652169692355,16.0
COC1=CC(=CC(OC)=C1Br)C(O)=O,1,0.001,0.2954461882485421,0.2954461882485421,4.0
FC1=C(C=O)C=CC=C1Cl,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(=O)C1=CC=C2N=C(Br)SC2=C1,1,0.001,0.5051226099819728,0.5051226099819728,7.0
OC(=O)C1=C(Cl)C=CC(Cl)=N1,1,0.001,0.8606776061675306,0.8606776061675306,10.0
OC(=O)CC1=CC=CC(OCC2=CC=CC=C2)=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(=O)CC1=C(F)C=CC(F)=C1F,1,0.001,0.5969005712656835,0.5969005712656835,6.0
O=CC1CCOC1,1,0.001,0.4401028578767641,0.4401028578767641,5.0
OC(=O)CCC1=CC=C(F)C=C1,1,0.001,0.4401028578767641,0.4401028578767641,5.0
OC(=O)C1=CC=C(C=C1)C(F)(F)F,1,0.001,1.4765954282090534,1.4765954282090534,18.0
CCC1=NC=C(N1)C=O,1,0.001,0.2954461882485421,0.2954461882485421,4.0
CC(C)(C)OC(=O)N1CCC[C@@H]1C(O)=O,1,0.001,1.2423538272856616,1.2423538272856616,13.0
OC(=O)C1=CC=C2C=CC=CC2=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC1=CC2=C(C=C1)C=C(C=O)C=C2,1,0.001,0.31512548593321005,0.31512548593321005,9.0
OC(=O)C1=CC(F)=C(Br)C=C1,1,0.001,0.3047736254852561,0.3047736254852561,6.0
O=CC1=CC=CC(=C1)N1C=CN=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(=O)C1=C(Br)C=C(Br)S1,1,0.001,0.5969005712656835,0.5969005712656835,6.0
COC1=CC=NC=C1C=O,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(=O)CC1=C(F)C(F)=CC=C1,1,0.001,0.32100780130059087,0.32100780130059087,7.0
CC(C)(C)CC(O)=O,1,0.001,0.4401028578767641,0.4401028578767641,5.0
OC(=O)CCOCC=C,1,0.001,0.4401028578767641,0.4401028578767641,5.0
OC(=O)CC1=CC=C(F)C=C1,1,0.001,0.7629316941710343,0.7629316941710343,7.0
OC(=O)\\C=C\\C1=CC(F)=C(F)C=C1,1,0.001,0.2913837581132128,0.2913837581132128,5.0
OC(=O)C1(O)CCCCC1,1,0.001,0.7386282302401335,0.7386282302401335,9.0
COC1=CC2=C(C=C1)C=C(C=O)C=C2,1,0.001,1.2999580918222984,1.2999580918222984,10.0
COC1=CC(C=O)=CC(OC)=C1,1,0.001,0.9362822016037138,0.9362822016037138,8.0
OC(=O)CC1CCOCC1,1,0.001,0.39519655135713944,0.39519655135713944,6.0
COC(C)C(O)=O,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(=O)C1=CC(Br)=CN=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(=O)C1=NC=C(Cl)N=C1,1,0.001,0.9142644131035724,0.9142644131035724,18.0
O=CC1=CC=CC2=C1C=CN2,1,0.001,0.6198946943311969,0.6198946943311969,8.0
OC(=O)C1=CC=C(O)C=C1,1,0.001,1.1156160423699293,1.1156160423699293,9.0
CC(=O)C1=C(C=CC=C1)C(O)=O,1,0.001,0.2954461882485421,0.2954461882485421,4.0
COC1=CC(OC)=C(C=C1)C(O)=O,1,0.001,0.3047736254852561,0.3047736254852561,6.0
COC1=CC=CC(C(O)=O)=C1OC,1,0.001,0.2913837581132128,0.2913837581132128,5.0
COC(=O)CCCCCCC(O)=O,1,0.001,0.3047736254852561,0.3047736254852561,6.0
OC(=O)c1ccccc1C#N,1,0.001,0.5969005712656835,0.5969005712656835,6.0
CSC1=NC=C(Cl)C(=N1)C(O)=O,1,0.001,0.4401028578767641,0.4401028578767641,5.0
CC(=O)N1CCC[C@H]1C(O)=O,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(=O)C1=CSC2=CC=CC=C12,1,0.001,1.2999580918222984,1.2999580918222984,10.0
ClC1=C(Br)C=CC=C1C=O,1,0.001,0.2913837581132128,0.2913837581132128,5.0
OC(=O)C1=CC2=C(C=C1)C=C(Br)C=C2,1,0.001,0.7629316941710343,0.7629316941710343,7.0
C[C@H](NC(=O)OC(C)(C)C)C(O)=O,1,0.001,0.2954461882485421,0.2954461882485421,4.0
COC1=C(C=CC=C1)C(O)=O,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(=O)C1=CC2=C(OC(F)(F)O2)C=C1,1,0.001,0.6198946943311969,0.6198946943311969,8.0
OC(=O)CCC1=CC=CC=C1F,1,0.001,0.9855548860444037,0.9855548860444037,11.0
CCOC1=CC(=CC(OCC)=C1OCC)C(O)=O,1,0.001,0.6220239096095077,0.6220239096095077,19.0
CN1C=C(C=O)C=N1,1,0.001,0.39519655135713944,0.39519655135713944,6.0
O=CC1=CSC2=C1C=CC=C2,1,0.001,0.4401028578767641,0.4401028578767641,5.0
OC(=O)C1=NC=CC=C1F,1,0.001,0.2954461882485421,0.2954461882485421,4.0
COC(=O)C1=CC=C(C=O)N=C1,1,0.001,0.9580971260428852,0.9580971260428852,13.0
CSCC(O)=O,1,0.001,0.2954461882485421,0.2954461882485421,4.0
COC1=CC(C(O)=O)=C(Cl)C=C1,1,0.001,0.6637503123568462,0.6637503123568462,10.0
COC1=C(O)C=CC(CC(O)=O)=C1,1,0.001,0.47479516388106097,0.47479516388106097,12.0
CC1=CC(C=O)=CC(C)=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
O=CC1=CC=C2C=CC=CC2=C1,1,0.001,1.1156160423699293,1.1156160423699293,9.0
CC(C)C1=CC=C(C=C1)C(O)=O,1,0.001,4.226040098485996,4.226040098485996,34.0
OC(=O)C1=CSN=N1,1,0.001,0.4401028578767641,0.4401028578767641,5.0
OC(=O)C1=C2OC3=C(C=CC=C3)C2=CC=C1,1,0.001,0.6198946943311969,0.6198946943311969,8.0
OC(=O)c1cccc2[nH]ccc12,1,0.001,0.7629316941710343,0.7629316941710343,7.0
OC(=O)CC1CCCCCC1,1,0.001,0.2913837581132128,0.2913837581132128,5.0
OC(=O)CCC1=CNC2=C1C=CC=C2,1,0.001,0.5969005712656835,0.5969005712656835,6.0
OC(=O)C(=O)C1=CC=CC=C1,1,0.001,0.2913837581132128,0.2913837581132128,5.0
OC(=O)C1=CC2=C(NC=N2)C=C1,1,0.001,1.876437703401844,1.876437703401844,13.0
COC1=NC=C(C=O)C=C1,1,0.001,2.0748659237874336,2.0748659237874336,14.0
Nc1nc(cs1)C(O)=O,1,0.001,0.2954461882485421,0.2954461882485421,4.0
CCC(CO)(CO)C(O)=O,1,0.001,0.5969005712656835,0.5969005712656835,6.0
OC(=O)C1=C(Cl)C=C(Br)C=C1,1,0.001,0.2913837581132128,0.2913837581132128,5.0
COC1=CC(OC)=C(CC(O)=O)C=C1,1,0.001,0.5969005712656835,0.5969005712656835,6.0
CC(C)(C)OC(=O)NCCC=O,1,0.001,0.4401028578767641,0.4401028578767641,5.0
CC1=C(C=CC(Cl)=C1)C(O)=O,1,0.001,1.6808830935928722,1.6808830935928722,12.0
COC(=O)C[C@H](NC(=O)OC(C)(C)C)C(O)=O,1,0.001,0.2954461882485421,0.2954461882485421,4.0
CC(C)(C)OC(=O)CCC(O)=O,1,0.001,1.7774157056987243,1.7774157056987243,17.0
CC1=C(C(O)=O)C(C)=NO1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
CCC[C@H](NC(=O)OCC1=CC=CC=C1)C(O)=O,1,0.001,2.2758635073912648,2.2758635073912648,15.0
COC(=O)[C@H](CCC(O)=O)NC(=O)OCC1=CC=CC=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
FC1=CC(C=O)=CC=C1Br,1,0.001,0.2954461882485421,0.2954461882485421,4.0
BrC1=CC=C(OC2=CC=C(C=O)C=C2)C=C1,1,0.001,0.3047736254852561,0.3047736254852561,6.0
OC(=O)\\C=C\\C1=CC=CC=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(=O)C1=NNC(=C1)C1=CC=C(Cl)C=C1,1,0.001,0.3047736254852561,0.3047736254852561,6.0
OC(=O)CCC1=CC=CC(=C1)[N+]([O-])=O,1,0.001,0.2954461882485421,0.2954461882485421,4.0
CCOC1=CC=C2NC(=CC2=C1)C(O)=O,1,0.001,0.3047736254852561,0.3047736254852561,6.0
OC(=O)C1=CC=C(Br)S1,1,0.001,0.6758670661737894,0.6758670661737894,13.0
CC1=CC(=CS1)C(O)=O,1,0.001,0.3671961587322475,0.3671961587322475,10.0
OC(=O)\\C=C\\C1=CC=C(Cl)C=C1,1,0.001,0.3483533877904879,0.3483533877904879,11.0
OC(=O)C1=CC(I)=CC(F)=C1,1,0.001,0.2913837581132128,0.2913837581132128,5.0
CC1=C(OC=N1)C(O)=O,1,0.001,0.2954461882485421,0.2954461882485421,4.0
COC1=CC(C=O)=CC(OC)=C1Br,1,0.001,0.4401028578767641,0.4401028578767641,5.0
OC(=O)C1=CC(=C(O)N=C1)[N+]([O-])=O,1,0.001,0.42047331751403877,0.42047331751403877,11.0
COC1=C(C)C=C(C=C1C)C(O)=O,1,0.001,0.7629316941710343,0.7629316941710343,7.0
OC(=O)\\C=C\\C1=CC=CO1,1,0.001,0.2913837581132128,0.2913837581132128,5.0
COC1=CC=CC(C=O)=C1F,1,0.001,0.2954461882485421,0.2954461882485421,4.0
O=CC1=C(C=CC=C1)C#C,1,0.001,0.47805972183107326,0.47805972183107326,8.0
OC(=O)C1=CC(Br)=CC(Cl)=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
CC1(C)OC[C@@H](O1)C=O,1,0.001,0.5969005712656835,0.5969005712656835,6.0
COC1=C(C=O)C(O)=CC=C1,1,0.001,15.751644087621166,15.751644087621166,74.0
NS(=O)(=O)c1ccc(cc1)C(O)=O,1,0.001,0.4401028578767641,0.4401028578767641,5.0
BrC1=CC=C(C=O)C=C1,1,0.001,0.4401028578767641,0.4401028578767641,5.0
OC(=O)CNC(=O)OCC1=CC=CC=C1,1,0.001,1.1620413945767387,1.1620413945767387,15.0
CC1=C(I)C=C(C=C1)C(O)=O,1,0.001,0.6637503123568462,0.6637503123568462,10.0
CCCCC1=NC(C=O)=CN1,1,0.001,2.4791762830423623,2.4791762830423623,16.0
CC1=C(C=NO1)C(O)=O,1,0.001,0.39519655135713944,0.39519655135713944,6.0
COC1=CC=C(C=C1C)C(O)=O,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(=O)C1=CC=CC(Br)=C1F,1,0.001,0.4401028578767641,0.4401028578767641,5.0
OC(=O)C1=C2C=CC=CC2=C(Br)C=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
C[C@@H](C(O)=O)C1=CC=CC=C1,1,0.001,3.5239240386613857,3.5239240386613857,21.0
[O-][N+](=O)C1=C(\\C=C\\C=O)C=CC=C1,1,0.001,0.2954461882485421,0.2954461882485421,4.0
OC(=O)C1=CC=C(C=C1Br)[N+]([O-])=O,1,0.001,0.31512548593321005,0.31512548593321005,9.0
OC(=O)C1=CC(F)=C(Br)C=C1[N+]([O-])=O,1,0.001,0.3895480581247732,0.3895480581247732,7.0
Cc1[nH]ncc1C(O)=O,1,0.001,1.0191485187859588,1.0191485187859588,36.0
OC(=O)COC1=CC=C(F)C=C1,1,0.001,0.39519655135713944,0.39519655135713944,6.0
CCCOC1=CC=C(C=C1)C(O)=O,1,0.001,0.3895480581247732,0.3895480581247732,7.0
CC1=C(Cl)C=C(C=O)C(O)=C1,1,0.001,0.2913837581132128,0.2913837581132128,5.0
