bb2,count,fraction,mean_read_count,max_read_count
CC(C)(C#N)C1=CC(B2OC(C)(C)C(C)(C)O2)=CC=N1,1,4.7290267662914974e-05,527.0,527.0
O=C(O)C1=NC=C(Br)C=N1,1,4.7290267662914974e-05,901.0,901.0
O=C(O)C1=C(N2CCOCC2)C=CC(I)=C1,1,4.7290267662914974e-05,572.0,572.0
CS(=O)(=O)C1=CC=C(B(O)O)C=C1,1,4.7290267662914974e-05,1024.0,1024.0
CN(C)C(=O)C1=C(F)C=CC(B(O)O)=C1,1,4.7290267662914974e-05,1359.0,1359.0
OB(O)C1=CC(F)=C(F)C(F)=C1,1,4.7290267662914974e-05,648.0,648.0
CC1=C(B(O)O)C=CC=C1F,1,4.7290267662914974e-05,513.0,513.0
O=C(O)C1CC(=O)N(CCC2=CC=C(Cl)C=C2)C1,1,4.7290267662914974e-05,517.0,517.0
CC1(C)OB(C2=CC(F)=CC(OC(F)F)=C2)OC1(C)C,1,4.7290267662914974e-05,929.0,929.0
O=C(O)C1=CC2=CC(Cl)=C[NH]C2=N1,1,4.7290267662914974e-05,809.0,809.0
CCCNC(=O)C1=CC(B(O)O)=CC=C1,1,4.7290267662914974e-05,578.0,578.0
O=C(O)C1=CSC([C@@H]2CCN(C(=O)OCC3C4=CC=CC=C4C4=C3C=CC=C4)C2)=N1,1,4.7290267662914974e-05,586.0,586.0
O=C(O)CC1CCN(C(=O)OCC2C3=CC=CC=C3C3=C2C=CC=C3)CC1,1,4.7290267662914974e-05,561.0,561.0
CC1=CC(OCC(=O)O)=C(Cl)C=C1,1,4.7290267662914974e-05,688.0,688.0
O=C(O)C1=CC2=CC=C(Cl)N2C=N1,1,4.7290267662914974e-05,514.0,514.0
CC1(C)OB(C2=CC(C#N)=C(C3CC3)C=C2)OC1(C)C,1,4.7290267662914974e-05,738.0,738.0
COC(=O)C1CCCN(CC(=O)O)C1=O,1,4.7290267662914974e-05,652.0,652.0
CN(CC1=CC=CC=C1)C(=O)C1=CC=CC(B(O)O)=C1,1,4.7290267662914974e-05,625.0,625.0
CC1=CC2=C(C=C1)C(Cl)=C(C(=O)O)S2,1,4.7290267662914974e-05,1060.0,1060.0
O=C(O)CC1=CC=C(I)C=C1,1,4.7290267662914974e-05,550.0,550.0
CC(C)(C)OC(=O)N[C@@H](CC1=CC=C(OCC2=CC=CC=C2)C=C1)C(=O)O,1,4.7290267662914974e-05,881.0,881.0
COC(=O)C1=C(C(=O)O)[NH]N=C1C,1,4.7290267662914974e-05,538.0,538.0
CC(OC1=CC(Br)=CC=C1)C(=O)O,1,4.7290267662914974e-05,1949.0,1949.0
CC(C)OC1=C(B(O)O)C=C(C(F)(F)F)C=N1,1,4.7290267662914974e-05,821.0,821.0
CN(C)C1=CC=C(C[C@H](NC(=O)OCC2C3=CC=CC=C3C3=C2C=CC=C3)C(=O)O)C=C1,1,4.7290267662914974e-05,713.0,713.0
COC(=O)C1=NC(C(=O)O)=CC(OC)=C1,1,4.7290267662914974e-05,525.0,525.0
O=C(O)CCC1=CC=C(C2=CC=C(Cl)C=C2)[NH]1,1,4.7290267662914974e-05,542.0,542.0
O=C(O)C1=C(F)C(Cl)=C(F)C=C1,1,4.7290267662914974e-05,777.0,777.0
COC(=O)CC1(CC(=O)O)CCCC1,1,4.7290267662914974e-05,801.0,801.0
O=C(O)C1CCC2=C(C1)N=NN2C1CCN(C(=O)OCC2C3=CC=CC=C3C3=C2C=CC=C3)CC1,1,4.7290267662914974e-05,817.0,817.0
CC1=C(Cl)C=CC(OCC(=O)O)=C1,1,4.7290267662914974e-05,1049.0,1049.0
O=C(O)C1CC(=O)N(CC2=CC=C(Cl)C=C2)C1,1,4.7290267662914974e-05,1413.0,1413.0
O=C(O)C1=CC(C2=CC(Br)=CC=C2)=CC=C1,1,4.7290267662914974e-05,688.0,688.0
O=C(O)CN1C(=O)N(CC(=O)O)C2=C1C=CC=C2,1,4.7290267662914974e-05,714.0,714.0
O=C(O)CC1=C(F)C=CC(Br)=C1,1,4.7290267662914974e-05,631.0,631.0
CCCNC(=O)C1=CC(B(O)O)=CC(F)=C1,1,4.7290267662914974e-05,921.0,921.0
CC1=CC(I)=CC(C(=O)O)=C1C,1,4.7290267662914974e-05,1606.0,1606.0
COC1=C(Br)C=C(C2=CC(C(=O)O)=CC=C2)C=C1,1,4.7290267662914974e-05,714.0,714.0
C[C@H](OC1=CC=C(I)C=C1)C(=O)O,1,4.7290267662914974e-05,501.0,501.0
O=C(O)CCOC1=CC(Cl)=CC=C1,1,4.7290267662914974e-05,1101.0,1101.0
CC(C)CC1=CC=C(B(O)O)C=C1,1,4.7290267662914974e-05,813.0,813.0
N#CC1=CC(B(O)O)=CC(F)=C1,1,4.7290267662914974e-05,517.0,517.0
CC1=C(C(=O)O)C=CC(Br)=C1,1,4.7290267662914974e-05,525.0,525.0
OB(O)C1=CSC(C(F)(F)F)=C1,1,4.7290267662914974e-05,503.0,503.0
O=C(O)C1=CC2=C(S1)C(Cl)=CC=C2,1,4.7290267662914974e-05,624.0,624.0
O=C(O)C1=CC(Br)=CS1,1,4.7290267662914974e-05,817.0,817.0
